categoria,marca,presentacion,precio,tipo_cadena,cadena,unidad_presentacion
Pastas,DON VICENTE,500.0,98.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,DON VICENTE,500.0,76.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,DON VICENTE,500.0,80.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,DON VICENTE,500.0,93.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,DON VICENTE,500.0,92.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.4,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,41.5,Supermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,39.7,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.0,Supermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,35.1,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,37.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,40.8,Supermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,37.7,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,34.1,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,39.6,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.0,Supermercado,Disco,gr
Pastas,FAVORITA,500.0,39.0,Supermercado,Disco,gr
Pastas,FAVORITA,500.0,37.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,39.7,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,38.4,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,35.1,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,40.8,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,39.6,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.0,Supermercado,Disco,gr
Pastas,FAVORITA,500.0,35.1,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.4,Hipermercado,Hipermercado Carrefour,gr
Pastas,FAVORITA,500.0,36.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,60.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,52.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,50.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,44.3,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,51.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,56.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,57.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,54.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,55.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,50.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,42.9,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,52.99,Autoservicio,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,53.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,52.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,52.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,53.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,51.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,55.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,50.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,42.9,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,52.99,Supermercado,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,53.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,56.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,46.7,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,50.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,52.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,52.99,Supermercado,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,53.0,Supermercado,Disco,gr
Pastas,MATARAZZO,500.0,57.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,63.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,54.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,44.8,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,58.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,64.0,Supermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,44.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,59.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,56.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,46.9,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,57.69,Autoservicio,Supermercados DIA,gr
Pastas,MATARAZZO,500.0,57.0,Supermercado,Disco,gr
Pastas,MATARAZZO,500.0,57.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,63.0,Supermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,59.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,56.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,54.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,64.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,46.9,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,57.69,Supermercado,Supermercados DIA,gr
Pastas,MATARAZZO,500.0,57.0,Supermercado,Disco,gr
Pastas,MATARAZZO,500.0,64.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,56.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,55.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,57.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,500.0,57.69,Supermercado,Supermercados DIA,gr
Pastas,MATARAZZO,500.0,57.0,Supermercado,Disco,gr
Pastas,MATARAZZO,250.0,66.0,Supermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,69.99,Autoservicio,Supermercados DIA,gr
Pastas,MATARAZZO,250.0,79.0,Supermercado,Disco,gr
Pastas,MATARAZZO,250.0,69.99,Supermercado,Supermercados DIA,gr
Pastas,MATARAZZO,250.0,79.0,Supermercado,Disco,gr
Pastas,MATARAZZO,250.0,66.0,Supermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,79.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,82.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,87.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,MATARAZZO,250.0,69.99,Supermercado,Supermercados DIA,gr
Pastas,MATARAZZO,250.0,79.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,191.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,184.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,125.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,139.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,191.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,170.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,174.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,191.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,184.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,125.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,191.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,170.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,139.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,174.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,191.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,139.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,184.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.99,Autoservicio,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,125.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,139.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,179.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,170.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,153.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.99,Supermercado,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LUCCHETTI,500.0,174.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,196.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,186.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,175.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LUCCHETTI,500.0,174.99,Supermercado,Supermercados DIA,gr
Pastas,LUCCHETTI,500.0,175.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,128.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,125.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,130.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,120.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,123.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,132.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,112.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Autoservicio,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,116.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,120.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,128.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,123.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,128.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,130.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,120.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,123.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,132.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Autoservicio,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,116.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,120.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,123.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,500.0,125.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,134.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,128.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,500.0,119.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,500.0,120.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,300.0,95.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,118.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,113.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,114.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,300.0,118.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,125.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,113.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,114.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,120.9,Supermercado,Disco,gr
Pastas,LA SALTEÑA,300.0,105.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,113.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,118.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,300.0,120.9,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,69.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,85.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,75.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,81.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,72.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,88.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,71.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Autoservicio,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,75.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,81.33,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,85.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,76.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,71.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,79.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,88.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,79.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,75.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,69.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,81.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,88.0,Supermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,72.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,85.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,71.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Autoservicio,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,75.0,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,81.33,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,85.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,88.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,79.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,88.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,78.5,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,80.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,75.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,71.0,Hipermercado,Hipermercado Carrefour,gr
Pastas,LA SALTEÑA,400.0,79.99,Supermercado,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,75.0,Autoservicio,Supermercados DIA,gr
Pastas,LA SALTEÑA,400.0,77.0,Supermercado,Disco,gr
Pastas,LA SALTEÑA,400.0,75.0,Supermercado,Disco,gr
Arroz,GALLO,200.0,136.0,Hipermercado,Hipermercado Carrefour,gr
